Latitude,Longitude,Depth_km,Tectonic_Plate_Region,Seismic_Activity_Level,Foreshock_Count,Aftershock_Count,Energy_Released_Joules,Fault_Type,Magnitude
68.41423576106249,25.65376917735503,5.60648600257744,Pacific,Low,1,5,204517580961220.66,Reverse,4.574479644416912
27.157926428494946,-128.5195958403385,77.76885023336568,Indian,High,0,5,2441422904568715.0,Normal,8.131799455149707
5.932401579240349,-45.16263238335074,120.52738601283346,Pacific,High,3,3,126973720141416.08,Strike-slip,3.152339735347632
-31.619924439232392,107.18361480535702,19.64065269273394,Pacific,Moderate,2,3,864923652344932.0,Normal,0.8296630012735221
-30.059655649524373,-47.739337669054635,38.28808157129962,North America,Low,1,5,390794296661005.25,Normal,8.418043791904651
30.507651935674218,-148.67380141099605,127.77474523008351,Pacific,Moderate,1,6,810385268861992.0,Strike-slip,7.925215577460647
88.94508501981016,20.44256793414766,146.7585570804822,Indian,Low,2,5,267844860724111.12,Strike-slip,3.7990442711265144
29.131054172888156,124.24350653857255,19.50408659185772,South American,Moderate,1,4,587669690163718.8,Normal,2.1690602483469013
10.401015126604477,106.53349937166087,55.9843604366225,Indian,Moderate,2,3,2019916314739915.8,Normal,6.579802787436239
41.51709184306429,-116.95566955307284,14.966261921559529,North America,High,1,6,471952691945980.2,Strike-slip,1.2088481327207532
-6.262989788930739,62.19526118848802,7.521514928647442,Indian,Low,3,4,435456803245765.1,Reverse,4.313792799849276
-79.17437833185866,-100.61846516316704,169.43316424232233,Eurasian,Moderate,4,8,590803754428229.5,Strike-slip,1.2727608938602804
11.213426858023766,-101.445287561218,120.23353147643084,South American,Low,6,5,105908270363953.98,Normal,5.881187077958866
82.37255121096842,134.66583838986668,99.90832532766109,Eurasian,Moderate,2,8,489956611972432.2,Normal,0.7448754542866698
-58.44547037562127,-90.11917701351715,3.49968675552309,Eurasian,Moderate,2,3,6924167442371.254,Normal,6.163145380708805
34.20088034771983,-85.23095525351597,129.9313591044912,African,Low,2,6,699964657130700.2,Strike-slip,6.558850159604569
-53.831936041369836,-179.76477932593215,40.3432301329331,North America,Moderate,3,5,1883487196086086.2,Strike-slip,4.88430027162636
6.448983205154633,133.44085228518634,29.340571354852973,Pacific,Moderate,3,4,803125238336739.9,Reverse,2.0750659636785067
-72.59823906359047,105.33413275528852,55.3495519606618,Eurasian,High,2,6,935792608825603.5,Normal,1.4125454476448653
-8.933231473526675,45.83841663264408,6.705920633158498,Indian,Moderate,3,4,31040171324685.133,Normal,3.3196311332330293
46.1093992011443,90.09567501798324,98.92682541215996,Pacific,High,3,4,1962654415935897.2,Strike-slip,4.686860116400111
-27.437125636983225,-125.26251572718294,61.13206696251343,Indian,Moderate,3,4,486138788103295.1,Normal,6.2798748516036005
29.68411040769925,-15.00350594847285,14.456407742382384,Indian,Low,0,3,3683003972876658.0,Reverse,0.5112511476664966
53.18099294215125,-53.56102055443888,14.597865801512722,Pacific,Moderate,3,6,128362340400922.78,Strike-slip,6.899575273118268
76.89200750630147,-146.24045054747407,14.255198336342204,Pacific,Moderate,2,6,2894474087088212.5,Normal,6.914407389127488
-47.764425266018364,-4.993025322627318,4.1084069754223655,Indian,Moderate,1,4,1005917087678003.9,Strike-slip,4.500840258432499
-18.12313515432453,151.46627412334874,62.03699940886198,North America,Moderate,4,7,53759807722289.92,Strike-slip,3.590658011731566
-62.56511760052486,-165.57871714175,128.43319613909875,South American,Moderate,3,5,3564860889589320.0,Reverse,8.080777082033228
88.64703038850755,-75.0740711422342,1.235718219108249,African,Low,2,7,13970198532436.836,Strike-slip,7.561287338281051
76.86017422637315,-105.28526296594676,3.5172270525525153,South American,Low,1,1,1311929905570243.2,Normal,9.349484796659516
7.1922834505007245,-94.26720468034932,59.53033916989992,North America,Moderate,4,6,2203010820895153.0,Reverse,3.8473772480505684
61.565992987755834,147.03643867657507,119.84004184715566,African,Moderate,1,6,193356078897058.38,Strike-slip,8.661493443713885
3.7724359089675943,-11.495140475655546,27.693543236019497,Pacific,Moderate,1,6,420615077590090.8,Normal,1.2866169730365704
22.24542384049674,-12.132211341665226,30.113290156729548,African,Moderate,1,4,823778418219706.9,Strike-slip,4.203194596257671
-73.957602219117,93.80723128390161,63.503890526933525,Indian,Low,1,7,1138838478980456.8,Strike-slip,4.68836706873793
45.948675689425414,-124.38280655822672,22.434898000727056,South American,Moderate,2,7,2054755702143381.0,Reverse,4.4678688458311235
-67.01157294565773,-4.584472523981731,1.8878143421432263,African,Moderate,1,4,1431586627760972.2,Reverse,6.1258836958801135
58.6921734454551,-25.20532291641851,93.02217102341027,Indian,Moderate,2,6,451505607587638.1,Reverse,2.0318705495435205
50.76505578066946,34.8878485967962,68.77947004223695,North America,Moderate,6,3,1724398875186751.5,Reverse,8.298069545536269
37.57404559373576,179.8407731701579,60.851153117920624,African,Moderate,2,3,3383653806663472.0,Normal,5.465876166856754
-83.49113150554282,97.00160186953696,94.75004956752991,Indian,Moderate,3,9,257458353764898.9,Strike-slip,8.63788593211938
-35.43689592984085,-36.76834691372622,78.72484329044175,North America,High,3,6,76984282336986.69,Reverse,0.5236847961933627
-42.639737416048284,117.91909881865689,16.136623949665438,Pacific,Moderate,2,4,556206138301289.75,Normal,6.169893022336968
-25.175446655126564,-118.54498920750714,30.422505029481307,North America,Moderate,3,1,2131974374146243.2,Reverse,4.212120621693495
-74.22430558250906,-169.03307292877435,9.436065204655414,North America,Moderate,5,10,162861935234216.84,Strike-slip,5.045891555745118
78.6524081455913,-106.3985859128617,9.736840991124968,South American,Moderate,1,1,2169788113952759.2,Reverse,7.194240597022568
9.68440332822773,-57.451839798866516,78.93312708306559,Indian,Moderate,2,4,4855302650570513.0,Strike-slip,2.5443657350302065
-35.00562408155576,3.8090726854415493,136.93142974802936,African,Moderate,6,5,55515068160477.414,Strike-slip,2.3440949169294925
-18.54332692662898,41.44649059483194,230.27451272495617,South American,Moderate,4,6,683704649616288.8,Normal,6.827070359634288
-9.503542709129576,147.81805819719182,69.28564804145385,Eurasian,Low,0,2,398815507855803.75,Reverse,5.192291830497621
18.106980004911108,3.547443438164777,14.242557175934271,North America,High,2,2,500347140217458.75,Reverse,2.6027518825552134
2.8222969853696043,0.45923206526256877,7.816092745995629,Eurasian,Moderate,1,2,600813703736521.0,Strike-slip,4.856167712024739
75.49055517859512,-161.91251646372643,117.30950251053774,South American,Moderate,0,9,1345935666679113.8,Reverse,4.636025651994436
-0.5465730769505512,-167.43184104375942,60.51809201074807,Indian,Moderate,4,6,894773162136603.5,Strike-slip,6.722999846737804
88.58844266819628,18.417586289893933,67.41567540231937,South American,Low,3,5,3249363079570463.5,Normal,0.5239499325735146
63.25649239411723,-22.25569923059598,106.45570408575394,Indian,Low,2,5,404612370651418.8,Reverse,5.780842391943347
-52.468107415679555,122.10494219290752,85.04699019614158,Indian,Low,2,4,779803891322516.1,Strike-slip,5.9511033546104795
77.50713863590494,-122.15534950373574,125.89723071594926,Pacific,Moderate,0,7,1678405057111080.5,Reverse,7.2095912346912785
-69.0540483806143,-171.01020163786214,4.049901329595086,North America,High,3,7,466854061535276.0,Reverse,8.503074194319042
57.14094752841447,-18.346043545154686,96.34980343071325,South American,Moderate,2,5,626047942005022.0,Normal,4.461708174005199
-21.48780717421559,-94.5077195691873,133.19748785690928,Indian,Moderate,4,6,1155101858293182.5,Strike-slip,3.5826820187799595
68.0353776801125,-162.1388255980185,23.594302873857014,South American,Moderate,4,10,1971442882934667.2,Normal,1.420883397601577
66.25020421934107,80.85538326514643,71.60261134209843,South American,Low,1,2,537309017488888.5,Normal,3.5315226040390972
55.066572021171794,-139.8265200153909,26.397974667870862,Indian,Low,0,3,759181159917675.1,Normal,1.1163619799996694
52.205478535271055,38.995020002797816,221.85779032213406,African,Moderate,3,7,3693782867855543.0,Strike-slip,7.725381848073093
-35.157754962352655,-78.8220899399199,2.379643477994072,Eurasian,High,3,10,43397351602105.21,Strike-slip,7.763055330612528
-75.43452905077461,-117.54142187219207,60.690522223309614,North America,Moderate,1,6,594621660342850.8,Reverse,4.255138915653003
-17.46356782227093,-43.289451749045725,12.748808268604796,North America,Moderate,0,1,1010551553053178.1,Strike-slip,2.8367711048884177
-58.76558730242844,108.52047944026333,87.1891784828705,African,High,0,5,8463169363945.811,Normal,1.562180679070446
35.09119600244311,-38.84631231435384,13.541612472188799,Pacific,Low,3,7,908289084527462.1,Strike-slip,8.161134494196617
-27.702049223198607,90.27707371598007,18.78663966490971,African,Moderate,2,1,57840951653200.266,Reverse,8.397457505468648
85.60983615478469,-134.82493315230576,47.73661945487068,Pacific,Moderate,1,8,1948823164304708.2,Normal,2.8966065313083265
25.374973922159768,98.19771107942847,172.42148983762314,Pacific,Moderate,3,7,1645511280323274.0,Reverse,6.095844936209873
58.04650145418498,-94.70400303360648,16.65263480355205,African,Low,2,6,32786797519449.914,Strike-slip,2.827882983113498
-66.14555890646729,63.861526759994206,10.903573846330382,North America,Moderate,1,4,50035164646240.05,Reverse,2.526139644292209
65.16260680907206,23.681359742758673,99.60035517083644,Eurasian,Moderate,2,5,1400855589349823.8,Reverse,0.6908724556827376
76.09629429241099,154.49209819620745,48.607090945218886,North America,Low,2,3,461313327663755.7,Strike-slip,5.6944347582745625
-2.3288546125915417,-40.56389352888695,169.95856754492033,North America,Moderate,2,3,855726789400615.1,Reverse,1.8494738886700146
19.12552879517594,-156.18053201960143,11.09807763489394,North America,Low,1,2,315160530588260.94,Strike-slip,0.6113406458023876
47.665764162539176,-173.10402520154895,72.67782861958177,African,High,2,3,189912949967822.1,Normal,1.4436604790313556
-58.52904709312574,117.66908195019113,18.557764615632358,African,Moderate,3,6,351086470795222.6,Reverse,3.323922724290324
0.4618937634196385,8.90482955811558,11.93529206302963,African,High,4,5,283309911258641.75,Normal,6.522468711005405
-18.240655000983637,99.08785866058173,80.51463317672685,North America,Moderate,1,3,594764341193288.8,Strike-slip,2.3236074799891266
-63.65268141079516,-95.60678399585471,63.043793587436454,Eurasian,Low,1,3,1373086629629464.5,Strike-slip,8.488315062785047
-23.84380398752434,-55.76985161523585,98.40551453067064,Pacific,Low,3,6,807726521366990.0,Reverse,3.09639569344655
-77.72898431061115,-169.1626060039252,25.919957688846004,South American,Low,1,3,939503853546684.2,Reverse,3.4810366048128496
-85.35385674909234,166.13723684668037,41.590912082268275,Pacific,Low,2,4,635026578636723.1,Strike-slip,2.4617946195677956
-65.6700679521319,60.43244641229282,36.399084480091446,Pacific,Moderate,6,4,392648058839576.75,Strike-slip,2.7842480336465454
83.36072008605129,155.95383159335023,289.8541621914283,South American,Low,2,5,154911265252937.84,Normal,1.1672160309782762
8.91531646110306,-84.42129332553397,24.19640166571444,North America,Moderate,3,7,437831482224916.1,Normal,3.1529352084457054
83.8479890075796,40.12690004123789,24.450879136477496,Eurasian,Moderate,1,11,1094217807202912.5,Reverse,8.236557136405606
-12.15038190057625,64.25998858534962,30.646332917161935,Eurasian,Moderate,3,10,1323422564160025.0,Reverse,6.69582087256052
-33.87309604465328,-65.68210790726816,58.20335755814432,Pacific,Moderate,0,1,633335206797385.9,Reverse,8.377413834790548
1.1055353112439406,125.31932460562683,20.354870928613753,South American,Moderate,4,5,1035629812305333.8,Reverse,1.4437311294142097
-10.887896046076179,160.97812664408923,172.7964641702141,Indian,High,1,2,236407481959200.0,Reverse,4.600549677579432
-70.98035683288609,138.54784237056157,21.617256945046766,North America,Low,1,2,1966586688070174.2,Reverse,2.5632938568210353
25.34873664423712,86.06411133817409,158.31158950086677,Pacific,Moderate,2,1,2009441342768192.2,Reverse,6.990940315005332
-51.11312714827207,-80.11271529901654,7.646041976586842,Eurasian,Moderate,5,5,386144843118986.9,Reverse,9.232140422533014
21.52583188160932,-78.61822484197258,74.81255066033823,African,Moderate,0,3,793436662990333.0,Normal,7.838235311452591
27.036196631667607,166.80971536057365,166.2500057563454,African,Moderate,0,3,933086058095366.4,Strike-slip,0.8175035007590573
-62.63552643684334,-176.29758146315086,12.937680798080425,South American,Moderate,4,5,639473794529800.2,Strike-slip,3.3499372517981074
-78.95706712007973,77.77799036717204,241.66026053933828,South American,Moderate,3,4,2420717417169668.0,Reverse,0.757217214054712
50.537085492319164,74.24861851989439,42.21652849535323,Pacific,Moderate,0,5,1345985573953823.5,Strike-slip,0.8615027023788698
-7.235923721522369,44.16823474192708,203.94565316470946,Indian,High,2,6,1116299262920021.0,Reverse,1.215637737479725
-79.53051680901436,176.43918459127167,79.06821793082491,Eurasian,High,2,4,734163405474425.8,Normal,2.986942360735057
89.07593709055809,-67.72340312505892,25.126113203650615,Pacific,Moderate,0,3,88664375098985.6,Reverse,3.23782490874318
-79.59949902065401,-57.610129034430656,14.603930311104877,Indian,Low,2,7,114088917144519.0,Normal,4.104081619113994
35.10634119453957,-151.58181493924002,25.341750726401994,South American,High,2,2,355260034315648.56,Normal,4.144379850196666
87.06220654741446,-20.592670844254513,6.8342416370990415,African,High,4,7,237651114409563.5,Normal,7.442681106588629
-46.94758124113339,-86.0225305554547,10.87314688662327,North America,Low,1,6,3047677820780484.5,Reverse,1.7726291922100978
-64.39511363630469,-56.38078721604808,7.738656547925079,African,Moderate,3,6,527315027561911.5,Normal,1.9196655422383193
-68.1507109039628,120.44584449202597,38.48706209542538,Eurasian,High,3,2,2092368241891770.2,Reverse,6.139301465050106
-35.4104734378328,156.77442486989844,111.12994444612899,Eurasian,Moderate,1,1,1704186510119459.0,Normal,5.64567936973247
-71.8117540180836,-113.13609407813317,10.670307843273969,African,Low,3,4,1674351291753394.5,Normal,1.8860423493390117
34.58904150494374,-45.89678464075229,9.774131441826887,African,Moderate,1,8,242973273539689.47,Strike-slip,8.170379841685271
-78.78747633658871,154.3070023615419,72.18552312256406,Indian,High,6,5,592979387179767.0,Reverse,3.461534726910867
1.6959830669621425,-157.74895415187984,15.373992475724998,Pacific,High,1,8,382655230136912.06,Strike-slip,3.802706136900376
89.40543369353583,-146.75020987990374,7.189596546384342,South American,Moderate,3,6,3520352738083629.5,Normal,4.284140727511296
56.51464851108338,-121.39524388575742,12.777791212915224,Indian,Moderate,2,2,2093494230176265.2,Strike-slip,3.4043168366504215
20.739498881581966,34.27662028567491,180.1445733327571,North America,Low,2,2,287580292262350.9,Normal,5.517095470453638
-34.8743482584099,-125.82998243784091,120.61039492995782,African,High,2,6,376178713077981.3,Strike-slip,3.9978295084237865
22.30125053249492,168.50749732226404,30.593900534413592,North America,Low,3,2,752704501996993.6,Strike-slip,2.8349125335075884
4.867463504097287,-19.182770186932686,74.66149124589245,North America,High,1,6,326569529856445.56,Reverse,8.64027380939697
-13.304990899733127,0.5464657260598926,53.943666679818755,Indian,Moderate,1,3,1740287000438590.5,Reverse,3.2751566612613927
-66.4721321867641,-91.20289831005367,79.13414225123448,South American,High,1,2,1710536843250937.2,Strike-slip,6.786400329219397
69.58875874328402,-10.454309123495932,80.34716682095957,Eurasian,Low,0,7,1288588645011618.5,Strike-slip,3.6250409332120657
-9.038763212161953,58.28890774932415,69.35855729002878,Pacific,Moderate,3,3,1168960307525624.2,Reverse,4.416979881897246
-54.967947872262286,90.4237693034554,21.656905492541007,Eurasian,Low,2,6,792528954554475.1,Normal,2.623491710611985
-23.803316842087867,91.39250977556867,2.7851285958330214,South American,Moderate,6,5,426350074297547.56,Normal,7.270966574485287
-15.456644544793136,28.040800569871806,42.5606994689846,Eurasian,High,0,7,1813627559096464.2,Normal,7.134829262836278
58.95682120203736,145.56951899778858,155.13174848195845,African,Moderate,1,4,1957805821609298.0,Normal,0.7001595122729016
42.050588501052374,114.26682503019936,58.996111090086714,African,Moderate,0,9,50777079085564.875,Strike-slip,1.0417463627116264
48.47488085544117,92.53732129150518,125.02851493276455,Indian,Low,2,4,508527290166049.94,Normal,8.801388092704457
-88.0143724028435,-159.98201219503417,334.76980263702956,North America,High,1,7,26988516122505.78,Strike-slip,8.499441625140657
-15.092280327642925,-177.52393360092626,12.50673797003074,South American,Moderate,1,3,1829320503336579.2,Strike-slip,5.0547847350067725
-3.3580527056417537,-103.51898020962973,82.38536639563907,South American,Moderate,3,4,194912385479905.12,Normal,4.940216524025028
-86.5453901718498,58.86849380884283,78.52311853126083,Eurasian,Moderate,2,0,1120449284227450.2,Normal,7.811817569454133
-43.23362242589384,-31.968904002283494,273.6858495585067,Indian,Moderate,1,7,442195201035785.94,Normal,1.746051321963911
46.85216816198431,-35.133746652247765,296.8404629850528,Eurasian,Moderate,1,2,1693175308745826.8,Reverse,6.383292092113631
-65.32025296878017,138.45127976266093,81.23680709456875,Eurasian,Moderate,3,7,712711112863721.0,Strike-slip,4.783846950385336
6.355823661466502,142.40262532746192,19.544314870926858,South American,Moderate,1,9,392156942559885.94,Normal,7.189979263840606
-51.26366303689725,147.30309505929085,112.1570133816143,Eurasian,High,1,6,391370900603632.25,Reverse,0.7709251218079141
-87.8182605640992,-67.00389245459017,7.92409266139367,North America,High,1,6,395901845851794.0,Strike-slip,5.834529947515447
-46.58373763208253,68.78009258613423,106.21180154279371,Eurasian,Low,2,5,1553904898738267.5,Strike-slip,5.510553936940019
85.65727588380969,-82.21205474122694,168.70890005432335,North America,Moderate,2,3,1241728666829466.8,Strike-slip,8.067634966302668
54.27668013893813,-111.38046009319808,33.783138678825395,South American,Low,1,7,384507423657019.75,Normal,6.59152667799525
82.72379597778601,-113.53231535494709,69.7179533798147,Indian,Low,2,5,673752654062046.1,Normal,8.421443225560738
-2.1862720932547575,-56.841256489106144,39.36585496886492,African,Moderate,1,4,79209222775366.7,Strike-slip,8.48545989478303
-70.24748423804937,-25.21525687926419,40.30848253775924,North America,High,1,6,1757359598218733.5,Strike-slip,4.17347600809746
8.632708015264726,119.1417015798246,26.012094244730104,Indian,Low,5,2,309184684747490.7,Reverse,1.736907203766318
-8.212079779207045,-136.83920634982366,100.5220564189031,Indian,Moderate,2,6,2200255442318950.2,Reverse,6.172552902399692
61.98427489313087,84.57330506216192,192.61443762877227,North America,High,3,4,908314360405751.2,Strike-slip,8.363714885676593
-72.34513545883597,11.323769108149918,197.82028006436462,South American,High,0,3,838913486196585.8,Reverse,1.1745800977528467
-2.116595336079925,-76.33967663664271,13.447477297813805,Pacific,Moderate,2,4,177595234250421.38,Strike-slip,5.521309457761977
-62.99124035508284,-2.5849495681831343,145.41749872703554,Indian,Moderate,2,5,72071204255959.36,Reverse,1.5349957399384153
-31.558333159789207,-72.02085488027184,93.60701388745848,Indian,Moderate,2,4,804339291367963.5,Strike-slip,0.7429639257968176
42.72427392980393,34.58950388579015,20.40307134441069,South American,Low,3,8,631091344840511.5,Normal,6.6167181854675015
-4.316736713622021,-23.816187772112073,4.875862322467391,South American,Low,2,6,127473247245665.47,Strike-slip,6.636646506849475
-22.34010867376152,-120.81400953160366,21.83797218842995,Eurasian,Low,0,6,1805378118602201.0,Normal,5.905922404967258
-18.994269857393647,-138.0300931599492,170.29513170202483,South American,Moderate,1,4,539980045698585.06,Strike-slip,8.233005235116174
-7.299581686922409,16.810445545966843,70.2016281439059,Indian,High,2,2,301723933403159.06,Normal,1.2278879581413054
51.302977890670235,144.86869198299723,89.3717603486208,North America,Moderate,1,6,1552453286885740.5,Reverse,1.4473423552888343
70.5752440092422,-56.1752328392332,20.808501272213785,Pacific,Moderate,2,3,2442584866583581.0,Normal,8.280818941815024
81.96024357070709,83.88003860014436,88.9548030796897,Eurasian,Moderate,2,2,365229578116835.7,Reverse,5.029490478976368
51.642609525953105,57.118087778316095,1.9967142156098092,North America,Low,3,7,1495885526264497.5,Strike-slip,2.957475279544135
-33.22675876535771,155.35976915141316,32.936254029325966,Pacific,Moderate,4,6,1057047182508233.2,Reverse,7.143412801867586
33.86424709557758,115.55316622769072,68.98610697407945,Pacific,High,1,5,4578312480279073.0,Reverse,8.549633503439619
-11.23143767002945,23.977893205966666,11.055601619392109,Pacific,Low,2,5,228146931636036.75,Reverse,6.706429575826659
-44.15928803171079,56.530979364278636,121.21380188593706,African,Low,2,3,3235996411966408.5,Strike-slip,7.6273933701060415
61.35688429666607,143.41912797025253,18.754425163054886,North America,Moderate,2,10,378733682690187.6,Normal,3.0424751617567325
-83.0832571867815,-36.17323754870347,73.94526447738694,Eurasian,Moderate,5,6,530950609734797.7,Reverse,3.098978234694882
72.31715858437624,-62.35390589120014,36.36676822789355,Eurasian,Moderate,3,5,444454118173713.75,Strike-slip,8.277114923191691
-6.9340563675478535,-176.10800989132932,63.45138215092482,Pacific,Moderate,4,2,312590661050738.6,Reverse,6.033765637896938
24.69626582549047,117.55838670892712,7.957135455229435,North America,Moderate,2,3,1181632815295313.5,Normal,2.6074647650636282
28.68370599704089,108.35305214521134,1.1940218257052262,African,Low,1,7,889515705417867.2,Reverse,5.217456339159909
71.12119332717654,-142.3963734839455,168.21823105888404,Pacific,Moderate,0,7,364839534673886.7,Reverse,6.672744243250244
24.60054279009732,27.6686572077721,21.994282515318062,South American,Moderate,2,1,141808359855819.9,Reverse,2.4669417312570916
20.508045256811116,-12.966588659920546,119.91039250111412,Eurasian,High,2,4,381810552746779.06,Normal,6.394157673869623
-78.0026326990758,-137.2647256167199,513.7300396812733,Indian,High,2,4,480023762216116.06,Normal,0.87930364835991
3.3134439501367297,173.00456174186047,16.6274986958353,Pacific,High,1,7,479090297246706.8,Strike-slip,3.233224607037451
-62.9695798529325,-102.70948051319205,21.568197537955335,South American,Moderate,2,4,442014265715635.94,Reverse,6.565746305535033
42.738078369867395,-155.79569516739798,76.10794623093601,Eurasian,Moderate,6,4,49949467436152.25,Reverse,1.844141589409114
2.1999457462814007,34.145056620687456,235.57157470212883,African,Moderate,2,5,623682888292065.2,Reverse,2.4997912757824903
32.44100025750359,85.99200376789179,173.23115448243232,North America,High,2,3,1809158542517088.0,Reverse,8.411839613225503
-82.49887789157083,-168.3203594230127,48.924037512093925,Eurasian,Low,1,8,198897735911274.94,Normal,6.568889894884476
-74.73743711175543,57.13834994172797,110.96983857001227,North America,Moderate,2,5,157422928463300.97,Normal,4.990268392310064
38.93820985128281,11.625075342523587,10.212188134918645,North America,Moderate,1,7,638376942717065.8,Reverse,2.3980405291470706
-77.0248195202388,-142.82459680498258,265.404745772629,African,Moderate,3,7,462993080111632.25,Reverse,3.5726869092403226
-77.17378900225346,-117.89140429930966,233.38677967736325,African,Low,3,2,823895343024896.9,Reverse,5.668974484586233
-87.82047445772025,24.470747033788996,12.516175376595866,Pacific,Moderate,5,2,2938866418361613.5,Reverse,1.897813345142016
82.17025169390641,-73.31125913521619,24.90958231332707,Pacific,Moderate,6,8,1430815900244052.8,Strike-slip,4.8356967190837
42.75150470262125,157.7936623144738,7.3872924958883575,Eurasian,Moderate,0,3,1161737898615119.5,Strike-slip,4.1807695472422015
-26.414746469628454,114.7464826142583,22.194647468215525,African,Moderate,4,5,537746330053826.75,Reverse,4.790186072848565
-36.62359536822206,174.08419434491867,118.48054927220338,South American,Moderate,2,5,338778665318463.25,Reverse,1.4500473915226948
-27.05341864574708,-86.51849797785097,33.272590542489425,Eurasian,High,1,2,777103091978841.2,Reverse,1.4584737834052572
49.43763561261272,169.10050780727175,6.478545826198278,Indian,Moderate,1,4,2166687369376621.8,Strike-slip,9.176998574716892
29.046709992674593,-24.755806875039156,29.32252044621545,North America,Moderate,3,8,2093479701263539.0,Normal,9.314309603522917
-56.664797783855775,-54.89323368704834,278.85886636339757,North America,Low,1,14,589715431525750.0,Strike-slip,4.335481921206364
-58.66031963986482,-161.87417029103284,69.53782435785196,Pacific,Low,2,5,282655199358068.3,Strike-slip,7.600959082857536
-72.28878305158848,-161.00450717054306,37.66909491085391,South American,Moderate,0,7,255336800363440.9,Reverse,6.402122842307692
28.85448954624087,69.1240521407957,12.751744936993688,African,Moderate,1,4,34579453909186.18,Reverse,1.5522516915655007
47.587079199912466,-15.145562003749944,299.6984719723417,African,Moderate,2,3,1849373198470815.0,Normal,3.17010791601228
-42.29164290149927,-98.45221462700195,120.36684135265038,Pacific,Low,0,8,307664441913887.56,Reverse,3.3228626778006842
-86.2299070144357,41.02931027708374,23.13905886427835,Indian,High,0,6,444724481978381.6,Reverse,5.861969913733015
-75.20909985424308,-88.97107742995998,5.085119335097217,Eurasian,Moderate,3,4,1656614119636886.8,Normal,5.71979041083023
84.21480627210548,27.947431563992126,4.080439944754907,Eurasian,Low,2,5,127860703443524.27,Reverse,8.8115782433248
-36.819940054064354,-50.684851086231475,8.978422544782635,South American,Moderate,4,4,618474085916006.8,Reverse,7.610326825786466
48.460166610864064,116.47880158025487,60.853254358088755,Pacific,High,3,2,130497576355478.52,Reverse,8.211628981426763
22.43944239376748,115.45061787604055,184.92241917612424,Pacific,Moderate,3,7,583124972613857.9,Strike-slip,8.521057522499085
-21.250864862478736,-8.153856675935515,48.065860881055464,Indian,Moderate,4,9,48286843166871.125,Reverse,7.711490052994823
-52.97629280480008,-53.705120639394394,129.58136018853662,Eurasian,Moderate,4,7,729028952295339.5,Strike-slip,3.4959313495139694
-68.15044473130683,-49.47847323872597,41.32701691170741,Pacific,Low,3,6,1588213350837349.8,Reverse,2.4351167420105004
20.70233424699599,110.05722924055846,86.31013444750826,African,Moderate,1,5,1127927845600848.0,Reverse,5.645906042189423
49.43408051480185,-61.85538619285968,92.14054852175309,South American,Low,0,0,711655425468462.0,Strike-slip,6.706114848079869
25.90276563740352,-104.73862546553543,13.378159678949691,Eurasian,Moderate,4,3,1764681676997602.0,Strike-slip,3.9791117206684925
5.454383984848491,-149.51219692488954,31.37323015702006,Indian,Low,2,4,258496122829832.8,Reverse,8.135047849680593
-82.44877978230548,-11.990476481612973,70.9929624950652,South American,High,2,6,1776651875693360.8,Normal,9.14509933536185
84.32797996698909,-6.432444388856936,5.132401019529865,North America,Moderate,1,5,323466056292596.94,Reverse,5.624561535236168
53.76855449782343,122.72713574504655,31.40875824714266,African,Low,1,6,450179576611647.6,Strike-slip,4.609328559945965
-37.292033393826344,-100.35406927941696,53.570069773455316,Indian,Moderate,4,9,137459327338658.02,Reverse,8.085984052482662
86.3946592845931,-42.843141479376044,390.54544287406713,South American,Low,1,4,107312148145549.55,Reverse,0.7184259229044799
18.33868613453798,111.02606600172874,45.04282710779464,Pacific,Moderate,0,2,2689888902189700.5,Strike-slip,1.6611135425082324
14.836078477304369,116.50449986963048,118.51896220747544,North America,Moderate,3,7,210694176349062.0,Normal,8.11091893105641
44.65317229731579,-41.54001264764344,39.602662883154565,Indian,Low,0,8,405409342256029.9,Normal,7.088257270831932
56.11856185622477,-14.71535161679489,111.40867000501417,Pacific,Low,3,7,753219315294087.1,Strike-slip,4.245230283838934
28.16614931967048,-70.81707929425815,63.3425056781663,African,Moderate,0,5,427506953465664.56,Strike-slip,8.499666719519645
-66.942765654084,155.71975623095233,152.3755583073409,North America,Low,2,4,2041246611221615.2,Reverse,3.663124588808484
-29.11184892099029,-137.2882443330311,37.04620961134537,Eurasian,Moderate,2,4,2309758394178344.5,Strike-slip,6.204608220802257
77.05505525868895,156.1497922805292,64.89770701962301,Pacific,Moderate,2,4,394511010000205.25,Strike-slip,6.2090102329332435
-49.569189868106655,66.19192266072355,69.60119339442008,South American,Moderate,2,3,96541403232299.31,Reverse,2.158987033528126
-23.0099357092476,11.365974967223224,37.81576088144701,Indian,Moderate,1,2,235922649794651.5,Reverse,3.063665625476522
-12.226161070044725,-168.2427381175815,10.909465442277604,North America,Moderate,3,8,643201342981330.1,Reverse,8.744062304264771
-10.9071018549986,-8.785370944077016,6.876084971787125,Pacific,High,1,2,340353217019744.0,Normal,2.1507336841407536
20.32912484901459,-33.21068219901639,1.1768459528144672,Eurasian,Low,1,3,604170172164619.0,Normal,2.0621715966286205
79.75365079404736,-121.96122768895589,144.7448709772287,Indian,Low,2,10,1421728810065416.0,Strike-slip,4.8165392636048665
